#{"t_start": 1750876477.8128698, "env_id": "None"}
r,l,t
-19.484365,500,958.429237
-19.347809,500,958.429257
-19.590475,500,958.429269
-20.426743,500,961.762847
-19.591888,500,961.762919
-19.67574,500,961.762939
-20.07602,500,961.762955
-19.905376,500,965.129449
-19.451052,500,965.129522
-19.607887,500,965.129544
-19.881886,500,965.129563
-20.127478,500,968.482156
-19.80357,500,968.482227
-19.610493,500,968.482247
-19.566765,500,968.482266
-19.752136,500,971.840057
-19.81051,500,971.840132
-19.889517,500,971.84015
-19.945757,500,971.840163
-20.19026,500,975.184285
-20.137468,500,975.184362
-20.032534,500,975.184389
-19.953175,500,975.184404
-19.382795,500,978.521454
-19.703245,500,978.521556
-19.893995,500,978.521579
-19.76007,500,978.521594
-20.134537,500,981.836365
-19.757128,500,981.838398
-19.645044,500,981.838592
-19.948559,500,981.839507
-19.678024,500,985.164351
-19.860886,500,985.164453
-19.967775,500,985.164477
-20.28403,500,985.164489
-19.986694,500,988.503668
-20.24796,500,988.503754
-19.337141,500,988.503775
-19.61161,500,988.50379
-19.807335,500,991.838592
-20.361366,500,991.838672
-19.798325,500,991.838698
-19.944553,500,991.838715
-19.59711,500,995.195297
-20.039068,500,995.195368
-20.028723,500,995.19539
-20.230986,500,995.195402
-19.90178,500,998.503878
-20.148006,500,998.503948
-20.599442,500,998.503967
-19.26193,500,998.503978
-20.060156,500,1001.824955
-20.208105,500,1001.825034
-19.787342,500,1001.825054
-19.830982,500,1001.825067
-20.204254,500,1009.581857
-20.583502,500,1009.58193
-19.468876,500,1009.581951
-20.053162,500,1009.581966
-19.894375,500,1012.923581
-20.166441,500,1012.923655
-20.163733,500,1012.923678
-19.918257,500,1012.923691
-20.276493,500,1016.266498
-20.285015,500,1016.266569
-20.238487,500,1016.266591
-20.045208,500,1016.266603
-20.137495,500,1019.605721
-19.82864,500,1019.605811
-19.964106,500,1019.60583
-20.32164,500,1019.605845
-19.691898,500,1022.930917
-20.077164,500,1022.930988
-20.079626,500,1022.931006
-20.072144,500,1022.93102
-19.712378,500,1026.248515
-20.136597,500,1026.248586
-19.535948,500,1026.248605
-19.786428,500,1026.248617
-19.760963,500,1029.596427
-20.15298,500,1029.596573
-19.621689,500,1029.596604
-19.867079,500,1029.596625
-19.668144,500,1032.919166
-19.611372,500,1032.919261
-20.281382,500,1032.919289
-20.246292,500,1032.91931
-20.11929,500,1036.263008
-19.97297,500,1036.263164
-19.80193,500,1036.263195
-19.583658,500,1036.263215
-19.923264,500,1039.587473
-19.603554,500,1039.587547
-19.917536,500,1039.587567
-19.672411,500,1039.58758
-20.215687,500,1042.892385
-19.74919,500,1042.892458
-19.938807,500,1042.892478
-20.213371,500,1042.892494
-19.937204,500,1046.239434
-19.85438,500,1046.239519
-20.289095,500,1046.239541
-20.15496,500,1046.239557
-19.916885,500,1049.557825
-19.399023,500,1049.557896
-20.180277,500,1049.557916
-20.008633,500,1049.557927
-20.321932,500,1052.877383
-20.3557,500,1052.877454
-20.455778,500,1052.877475
-20.061941,500,1052.877487
-19.680624,500,1056.201578
-20.293106,500,1056.201646
-19.8156,500,1056.201669
-20.103296,500,1056.201687
-20.285053,500,1059.507054
-19.923162,500,1059.507123
-20.027113,500,1059.507142
-20.184402,500,1059.507154
-20.32675,500,1062.822165
-20.078201,500,1062.824052
-19.79846,500,1062.824122
-20.376019,500,1062.824141
-20.02058,500,1066.164707
-19.307898,500,1066.164809
-20.236807,500,1066.164833
-20.205254,500,1066.164846
-20.114685,500,1069.507201
-19.786804,500,1069.507313
-19.946287,500,1069.507334
-20.08957,500,1069.507347
-19.924606,500,1072.831923
-19.958555,500,1072.831997
-19.937626,500,1072.832014
-18.972778,500,1072.832038
-20.443356,500,1080.562572
-20.49943,500,1080.562656
-20.046377,500,1080.562678
-19.838276,500,1080.562692
-20.241554,500,1083.909642
-19.872774,500,1083.909726
-20.20546,500,1083.90976
-19.773941,500,1083.909775
-19.587065,500,1087.275636
-19.805212,500,1087.275707
-20.125793,500,1087.275725
-20.307238,500,1087.275754
-19.468431,500,1090.665
-19.743628,500,1090.6651
-20.137238,500,1090.665121
-19.54984,500,1090.665134
-20.042124,500,1093.986261
-19.410852,500,1093.986331
-20.25586,500,1093.986349
-19.763548,500,1093.98636
-19.976885,500,1097.307689
-19.848156,500,1097.307774
-20.32778,500,1097.307797
-20.007296,500,1097.307809
-19.629631,500,1100.627613
-20.42595,500,1100.627681
-19.830347,500,1100.627703
-19.671734,500,1100.627715
-20.057175,500,1103.947004
-20.270937,500,1103.947101
-20.006973,500,1103.947124
-20.0515,500,1103.947137
-20.123705,500,1107.276867
-19.92561,500,1107.276934
-19.973791,500,1107.276956
-20.336962,500,1107.276968
-20.654205,500,1110.598669
-20.08151,500,1110.600545
-19.978054,500,1110.600612
-19.783901,500,1110.600631
-20.191236,500,1113.919233
-20.144123,500,1113.919306
-19.230488,500,1113.919327
-19.60406,500,1113.919344
-20.046837,500,1117.254645
-19.730991,500,1117.254717
-19.851301,500,1117.254753
-20.213924,500,1117.254766
-20.099188,500,1120.595678
-20.070126,500,1120.595758
-20.086758,500,1120.595778
-19.511229,500,1120.595789
-19.480904,500,1123.938601
-20.348774,500,1123.938674
-20.282597,500,1123.938693
-19.878614,500,1123.938705
-20.045282,500,1127.290147
-20.056,500,1127.290249
-19.75883,500,1127.290271
-19.81196,500,1127.290283
-20.115158,500,1130.609461
-20.174871,500,1130.609536
-19.846794,500,1130.609554
-20.239866,500,1130.609568
-19.777443,500,1133.955259
-20.29919,500,1133.955329
-19.832083,500,1133.955346
-19.952133,500,1133.955358
-19.924013,500,1137.296388
-20.066061,500,1137.296459
-20.024666,500,1137.296478
-20.132925,500,1137.296493
-20.155197,500,1140.643468
-19.601067,500,1140.643543
-19.852709,500,1140.643562
-19.635468,500,1140.643573
-19.92835,500,1144.167304
-20.408602,500,1144.167385
-19.986649,500,1144.167407
-20.083426,500,1144.167422
-20.208672,500,1152.228975
-19.958883,500,1152.229053
-19.671272,500,1152.229072
-19.990654,500,1152.229084
-20.05917,500,1155.588054
-19.98315,500,1155.588127
-19.88147,500,1155.588149
-20.122725,500,1155.588161
-20.283556,500,1158.934155
-20.17129,500,1158.93423
-20.354992,500,1158.934248
-19.812191,500,1158.934261
-20.230116,500,1162.288796
-19.756493,500,1162.288867
-19.803019,500,1162.288888
-20.45354,500,1162.2889
-20.063517,500,1165.634742
-20.012125,500,1165.634833
-20.037788,500,1165.634852
-19.710043,500,1165.634863
-20.506214,500,1168.981086
-20.131962,500,1168.981154
-20.260761,500,1168.981172
-19.82155,500,1168.981183
-19.896147,500,1172.347094
-19.73322,500,1172.34718
-20.274704,500,1172.347201
-19.953262,500,1172.347214
-20.339277,500,1175.685076
-19.316788,500,1175.685149
-19.401037,500,1175.685166
-19.645813,500,1175.685179
-19.714304,500,1179.027367
-19.791582,500,1179.027442
-20.281815,500,1179.027462
-20.068157,500,1179.027474
-19.629923,500,1182.371903
-19.940184,500,1182.37197
-20.387474,500,1182.37199
-20.417614,500,1182.372005
-19.503511,500,1185.712925
-20.396584,500,1185.712998
-20.006256,500,1185.713016
-19.95823,500,1185.713039
-20.24665,500,1189.051581
-19.570549,500,1189.051657
-20.243143,500,1189.051676
-19.517845,500,1189.05169
-20.419212,500,1192.380834
-19.814753,500,1192.382831
-19.936562,500,1192.382905
-19.729742,500,1192.38293
-20.240917,500,1195.703398
-20.106335,500,1195.703464
-19.305923,500,1195.703482
-19.450611,500,1195.703497
-19.932411,500,1199.005306
-20.123182,500,1199.005378
-19.483475,500,1199.005399
-19.8561,500,1199.005411
-19.710688,500,1202.347468
-20.03816,500,1202.347539
-20.044725,500,1202.347562
-19.447563,500,1202.347574
-19.729881,500,1205.708798
-19.574837,500,1205.70891
-20.094944,500,1205.708932
-19.748951,500,1205.708947
-19.945078,500,1209.052316
-20.173475,500,1209.052388
-20.182613,500,1209.052406
-20.426956,500,1209.052418
-20.563131,500,1212.393531
-20.01945,500,1212.393602
-19.906878,500,1212.39362
-20.640442,500,1212.393636
-20.023209,500,1215.727722
-20.390352,500,1215.727818
-19.728867,500,1215.727838
-20.27613,500,1215.727853
-20.068504,500,1223.464981
-20.059687,500,1223.46506
-19.727905,500,1223.46508
-19.942764,500,1223.465092
-20.238169,500,1226.828054
-19.999207,500,1226.828138
-20.24348,500,1226.828159
-19.486208,500,1226.828171
-20.211136,500,1230.15396
-19.955406,500,1230.155867
-20.024351,500,1230.155944
-20.041275,500,1230.155964
-20.114737,500,1233.457707
-20.048359,500,1233.457796
-20.104923,500,1233.457817
-20.434086,500,1233.45783
-20.121643,500,1236.792116
-19.915543,500,1236.792187
-19.949253,500,1236.792205
-19.822496,500,1236.79222
-20.635168,500,1240.137245
-20.17328,500,1240.137317
-20.332823,500,1240.137336
-20.062555,500,1240.137349
-20.128853,500,1243.47116
-19.485107,500,1243.471235
-20.130178,500,1243.471254
-19.773314,500,1243.471266
-19.532318,500,1246.820928
-20.157303,500,1246.821
-20.149395,500,1246.821031
-20.313044,500,1246.821045
-20.204384,500,1250.198875
-19.74814,500,1250.198947
-19.887764,500,1250.198964
-19.499908,500,1250.198984
-20.329117,500,1253.57323
-19.819132,500,1253.573302
-19.794847,500,1253.573329
-20.051409,500,1253.573345
-20.219458,500,1256.953744
-20.315979,500,1256.953832
-19.630497,500,1256.953857
-20.082544,500,1256.953874
-20.058216,500,1260.337319
-19.915247,500,1260.337394
-19.77204,500,1260.337412
-20.296593,500,1260.337426
-19.896025,500,1263.706393
-19.890905,500,1263.706507
-19.908096,500,1263.706538
-19.493664,500,1263.706557
-20.221325,500,1267.093305
-19.687689,500,1267.093377
-19.832535,500,1267.093395
-20.014723,500,1267.093407
-19.938864,500,1270.467216
-19.37827,500,1270.467284
-19.879623,500,1270.467308
-20.168852,500,1270.467324
-20.203323,500,1273.819641
-20.178568,500,1273.819718
-19.987532,500,1273.819752
-19.542482,500,1273.819769
-19.875555,500,1277.161252
-19.932945,500,1277.161324
-20.027983,500,1277.161343
-20.150244,500,1277.161357
-20.204664,500,1280.499101
-20.276329,500,1280.499169
-20.254683,500,1280.49919
-19.772778,500,1280.499202
-20.038837,500,1283.833005
-20.026073,500,1283.83309
-20.049059,500,1283.833112
-19.945143,500,1283.833124
-19.740658,500,1287.158462
-19.719013,500,1287.160472
-20.308348,500,1287.160546
-19.988037,500,1287.160566
-20.24601,500,1294.885912
-19.979294,500,1294.885979
-20.419033,500,1294.885996
-20.066507,500,1294.886008
-19.80773,500,1298.202014
-20.110464,500,1298.202092
-19.953865,500,1298.20211
-20.092491,500,1298.202122
-20.14857,500,1301.579408
-19.540897,500,1301.579484
-20.234398,500,1301.579515
-19.878244,500,1301.579533
-19.85493,500,1304.932186
-19.979076,500,1304.932254
-19.906649,500,1304.932281
-19.662024,500,1304.9323
-19.57934,500,1308.284554
-19.69098,500,1308.284627
-20.454187,500,1308.284656
-19.997206,500,1308.284673
-20.256887,500,1311.668774
-19.787603,500,1311.668893
-19.6912,500,1311.668924
-20.306597,500,1311.668941
-20.093283,500,1315.024167
-20.271996,500,1315.024239
-19.722668,500,1315.024257
-20.099846,500,1315.024271
-20.21139,500,1318.381927
-20.236834,500,1318.382054
-20.2404,500,1318.382078
-20.54293,500,1318.382094
-19.902813,500,1321.728154
-20.23034,500,1321.728298
-19.637514,500,1321.730191
-20.024105,500,1321.730272
-19.98704,500,1325.084713
-20.550898,500,1325.084802
-20.814203,500,1325.084821
-20.242632,500,1325.084835
-20.064474,500,1328.417423
-20.392254,500,1328.417498
-19.96416,500,1328.417519
-20.004793,500,1328.417532
-20.152431,500,1331.757689
-19.592821,500,1331.75778
-19.66406,500,1331.757801
-20.024153,500,1331.757814
-20.259798,500,1335.081392
-19.931196,500,1335.081469
-19.886744,500,1335.08149
-20.122133,500,1335.081506
-19.849146,500,1338.4185
-19.768385,500,1338.420413
-20.259321,500,1338.420627
-20.021696,500,1338.421643
-20.095095,500,1341.779973
-19.964247,500,1341.780068
-20.38183,500,1341.780091
-20.200401,500,1341.780104
-20.072803,500,1345.108959
-20.043407,500,1345.109031
-19.735157,500,1345.109061
-20.061209,500,1345.109073
-20.450523,500,1348.446432
-19.824486,500,1348.448325
-20.01578,500,1348.448399
-19.711285,500,1348.448418
-20.220629,500,1351.782337
-20.22359,500,1351.782408
-19.97103,500,1351.782429
-20.200125,500,1351.782442
-19.86038,500,1355.121225
-20.330528,500,1355.121296
-20.26027,500,1355.121315
-20.345734,500,1355.121328
-20.129992,500,1358.460392
-20.510902,500,1358.460463
-20.318691,500,1358.460483
-20.407684,500,1358.460495
-19.792261,500,1366.252579
-20.182072,500,1366.252652
-19.964808,500,1366.252674
-20.161674,500,1366.25269
-19.968632,500,1369.594876
-20.595413,500,1369.59495
-19.480053,500,1369.594971
-20.000807,500,1369.594984
-20.407839,500,1372.914245
-19.897293,500,1372.914318
-19.796318,500,1372.914336
-19.927313,500,1372.914347
-19.79616,500,1376.246888
-19.896873,500,1376.247
-20.04496,500,1376.247021
-20.376337,500,1376.247033
-19.98729,500,1379.571692
-20.267538,500,1379.571785
-20.132261,500,1379.571807
-20.080082,500,1379.571819
-20.499842,500,1382.906969
-19.870697,500,1382.90704
-20.433397,500,1382.907072
-20.391495,500,1382.907088
-19.982874,500,1386.22949
-19.960285,500,1386.229566
-19.94071,500,1386.229585
-20.45502,500,1386.229597
-20.034195,500,1389.560846
-19.983553,500,1389.560915
-19.783447,500,1389.560932
-20.003868,500,1389.560943
-19.708557,500,1392.891464
-20.094084,500,1392.891565
-19.648819,500,1392.891588
-20.485357,500,1392.891601
-20.327658,500,1396.236659
-19.60181,500,1396.236747
-20.172445,500,1396.236768
-19.954092,500,1396.236782
-20.271923,500,1399.564326
-19.923342,500,1399.564396
-19.942461,500,1399.564415
-19.979826,500,1399.564428
-19.958824,500,1402.888979
-19.985737,500,1402.889059
-20.18347,500,1402.889082
-20.077908,500,1402.889095
-20.389679,500,1406.214611
-19.861235,500,1406.214683
-19.730328,500,1406.214702
-20.197317,500,1406.214713
-20.299362,500,1409.549246
-19.93201,500,1409.551355
-19.911238,500,1409.551431
-20.156073,500,1409.55145
-19.730984,500,1412.889707
-20.119673,500,1412.889795
-20.309816,500,1412.889816
-20.357824,500,1412.889828
-20.415089,500,1416.223915
-20.10194,500,1416.223983
-19.994406,500,1416.224003
-19.835323,500,1416.224018
-19.756351,500,1419.565342
-20.780977,500,1419.565413
-20.177011,500,1419.565432
-20.471434,500,1419.565448
-19.589758,500,1422.905929
-20.184715,500,1422.906001
-19.833776,500,1422.90602
-20.527693,500,1422.906032
-19.774256,500,1426.244167
-20.101461,500,1426.244271
-19.73249,500,1426.244295
-20.07913,500,1426.244308
-20.545916,500,1429.58799
-19.883192,500,1429.58807
-20.278816,500,1429.58809
-19.69608,500,1429.588104
-20.499369,500,1437.397373
-20.242857,500,1437.397447
-20.153921,500,1437.397465
-20.146744,500,1437.397476
-20.479671,500,1440.721631
-20.216188,500,1440.721713
-20.278292,500,1440.721749
-20.293371,500,1440.721762
-20.415956,500,1444.04693
-20.035913,500,1444.046997
-20.178904,500,1444.047017
-19.719727,500,1444.047029
-19.696287,500,1447.386855
-19.947048,500,1447.386928
-20.429094,500,1447.386949
-20.500078,500,1447.386961
-19.874557,500,1450.727473
-19.818623,500,1450.72755
-19.62118,500,1450.727571
-19.9326,500,1450.727587
-20.546522,500,1454.076677
-20.31095,500,1454.076762
-20.87674,500,1454.076786
-20.283102,500,1454.076798
-20.12757,500,1457.417537
-20.2466,500,1457.417608
-20.00174,500,1457.417628
-20.236403,500,1457.417644
-20.278759,500,1460.747429
-20.22785,500,1460.7475
-20.035759,500,1460.747517
-20.361403,500,1460.74753
-20.364712,500,1464.071252
-20.431456,500,1464.071322
-20.73729,500,1464.071339
-20.000711,500,1464.071353
-20.35726,500,1467.41101
-19.835817,500,1467.411138
-19.882719,500,1467.41116
-20.209976,500,1467.411172
-19.830025,500,1470.754378
-20.113363,500,1470.754452
-20.075274,500,1470.754473
-19.820913,500,1470.754488
-19.863634,500,1474.091763
-19.826204,500,1474.091841
-19.986794,500,1474.091863
-20.312767,500,1474.091876
-19.784586,500,1477.425649
-20.282038,500,1477.425729
-20.031946,500,1477.425765
-20.34717,500,1477.425778
-19.969437,500,1480.770142
-20.34805,500,1480.770212
-19.350195,500,1480.77023
-19.832506,500,1480.770242
-20.119217,500,1484.096287
-20.706095,500,1484.09636
-19.746693,500,1484.096378
-19.735397,500,1484.09639
-20.010967,500,1487.453422
-19.988928,500,1487.45349
-20.106916,500,1487.45351
-20.293041,500,1487.453522
-20.01127,500,1490.861997
-19.604187,500,1490.862089
-20.224434,500,1490.862112
-19.637001,500,1490.862124
-19.82112,500,1494.230858
-20.01433,500,1494.230928
-19.907272,500,1494.230945
-20.188772,500,1494.230958
-20.185394,500,1497.601725
-19.498463,500,1497.601813
-19.96944,500,1497.601833
-20.181643,500,1497.601845
-20.374994,500,1500.97869
-20.492868,500,1500.978783
-19.71823,500,1500.978814
-20.159998,500,1500.97883
-20.482618,500,1508.738204
-19.568323,500,1508.738277
-20.652271,500,1508.738295
-19.921083,500,1508.738306
-20.043674,500,1512.074043
-20.015312,500,1512.07415
-19.824585,500,1512.074174
-20.342817,500,1512.074188
-19.71442,500,1515.393445
-20.189978,500,1515.393515
-19.39364,500,1515.393533
-19.922676,500,1515.393546
-20.171112,500,1518.713834
-19.893759,500,1518.713904
-20.396648,500,1518.713925
-20.141987,500,1518.713937
-20.383327,500,1522.066849
-20.024965,500,1522.066948
-20.173695,500,1522.066969
-20.110182,500,1522.06698
-20.192507,500,1525.420221
-20.422726,500,1525.420295
-19.757812,500,1525.420317
-20.278967,500,1525.420329
-19.740332,500,1528.740906
-20.29135,500,1528.740979
-20.144985,500,1528.740998
-19.856611,500,1528.741009
-19.918753,500,1532.069472
-20.042236,500,1532.069625
-20.29703,500,1532.069657
-19.924578,500,1532.06968
-20.230173,500,1535.39555
-20.377579,500,1535.39562
-19.594688,500,1535.395642
-19.514872,500,1535.395654
-20.132734,500,1538.717663
-20.210371,500,1538.717751
-19.363949,500,1538.717773
-20.080877,500,1538.717784
-19.888813,500,1542.046902
-20.593653,500,1542.048895
-20.234262,500,1542.048981
-20.354282,500,1542.049
-19.795275,500,1545.370307
-19.93069,500,1545.370414
-19.99266,500,1545.370436
-20.000072,500,1545.370448
-20.40027,500,1548.693329
-20.271894,500,1548.693491
-20.1085,500,1548.693523
-20.146555,500,1548.695414
-20.289928,500,1552.026021
-19.797607,500,1552.026134
-20.354307,500,1552.02616
-19.795988,500,1552.026175
-19.83022,500,1555.356474
-20.150352,500,1555.35654
-20.234394,500,1555.356557
-20.017956,500,1555.35657
-19.994,500,1558.674931
-20.19368,500,1558.675001
-19.894451,500,1558.675023
-20.042173,500,1558.675035
-20.31869,500,1561.977184
-20.621881,500,1561.977259
-19.816977,500,1561.97728
-19.859444,500,1561.977292
-20.220488,500,1565.26968
-19.952896,500,1565.269764
-19.716993,500,1565.269789
-19.82493,500,1565.2698
-20.08925,500,1568.576923
-20.00792,500,1568.576994
-20.011696,500,1568.577013
-20.555634,500,1568.577025
-20.532383,500,1571.892679
-20.155144,500,1571.892771
-20.386612,500,1571.892794
-20.155909,500,1571.892807
-19.877134,500,1579.578969
-20.273598,500,1579.579042
-20.28936,500,1579.579062
-19.932852,500,1579.579083
-20.162905,500,1582.897619
-20.02714,500,1582.897787
-20.320402,500,1582.897819
-20.128485,500,1582.897839
-20.238737,500,1586.229817
-20.142569,500,1586.229882
-20.040243,500,1586.2299
-20.47451,500,1586.229912
-20.257366,500,1589.545063
-20.156025,500,1589.547115
-19.96371,500,1589.547192
-19.78883,500,1589.547212
-20.473127,500,1592.870312
-20.652542,500,1592.870385
-20.469519,500,1592.870408
-20.281183,500,1592.87042
-20.416246,500,1596.196695
-20.108826,500,1596.196815
-20.682753,500,1596.196839
-20.378517,500,1596.196855
-20.289827,500,1599.532143
-19.990147,500,1599.532229
-20.661417,500,1599.53225
-19.782782,500,1599.532263
-19.84311,500,1603.129672
-19.983784,500,1603.129791
-20.014297,500,1603.129814
-20.281956,500,1603.129826
-20.36155,500,1606.493143
-20.064842,500,1606.493212
-20.337326,500,1606.493234
-19.85844,500,1606.493246
-20.563581,500,1609.815466
-20.594782,500,1609.815534
-20.125425,500,1609.815551
-20.575626,500,1609.815563
-19.900543,500,1613.130157
-19.565893,500,1613.130231
-20.354374,500,1613.130253
-20.393375,500,1613.130265
-20.153801,500,1616.49363
-20.268242,500,1616.493708
-20.508524,500,1616.493727
-19.926846,500,1616.493757
-20.2494,500,1619.842859
-20.122993,500,1619.842929
-19.6258,500,1619.842948
-20.182743,500,1619.842959
-20.025732,500,1623.174065
-20.411541,500,1623.174153
-19.702864,500,1623.174172
-20.09632,500,1623.174184
-20.062828,500,1626.509114
-20.61087,500,1626.509278
-20.010548,500,1626.50931
-20.128414,500,1626.511161
-20.296906,500,1629.86518
-19.773384,500,1629.86525
-20.056395,500,1629.865272
-19.743488,500,1629.865284
-20.282139,500,1633.217717
-19.893522,500,1633.217809
-20.158897,500,1633.217832
-19.867846,500,1633.217844
-20.217562,500,1636.588864
-19.853695,500,1636.588979
-20.20607,500,1636.589
-20.179234,500,1636.589013
-20.232725,500,1639.940522
-19.71306,500,1639.940599
-19.94945,500,1639.940621
-19.990286,500,1639.940634
-19.824356,500,1643.292243
-20.274435,500,1643.292317
-19.760605,500,1643.292335
-19.92067,500,1643.292347
-19.560234,500,1651.058625
-20.002346,500,1651.058697
-19.579885,500,1651.058714
-19.835684,500,1651.058726
-20.064178,500,1654.382227
-20.165855,500,1654.382295
-20.242727,500,1654.382313
-20.509056,500,1654.382324
-20.491041,500,1657.695014
-20.32693,500,1657.695201
-19.959951,500,1657.695235
-20.277246,500,1657.697066
-19.940798,500,1661.052282
-20.152773,500,1661.052361
-20.499205,500,1661.052383
-20.35695,500,1661.052396
-20.126944,500,1664.377528
-19.91839,500,1664.377605
-20.49591,500,1664.377627
-20.00117,500,1664.37764
-20.186148,500,1667.701337
-20.749502,500,1667.70141
-20.175858,500,1667.701431
-19.61014,500,1667.701447
-20.561728,500,1671.030201
-20.392633,500,1671.030267
-20.541012,500,1671.030284
-19.995462,500,1671.030295
-20.271631,500,1674.372413
-19.57009,500,1674.372483
-20.46122,500,1674.372501
-19.996792,500,1674.372512
-19.953842,500,1677.70438
-20.027428,500,1677.704449
-20.212639,500,1677.704467
-20.100489,500,1677.704479
-20.523735,500,1681.02404
-20.035944,500,1681.02415
-19.934248,500,1681.024174
-19.991858,500,1681.024187
-20.360376,500,1684.358376
-20.41068,500,1684.358443
-19.917965,500,1684.358463
-19.802834,500,1684.358486
-20.142595,500,1687.685454
-20.411102,500,1687.685521
-20.40435,500,1687.685539
-19.895802,500,1687.685551
-19.964294,500,1691.01231
-19.923372,500,1691.014362
-19.601046,500,1691.014555
-19.899168,500,1691.015495
-20.599823,500,1694.351917
-19.9117,500,1694.353974
-20.813955,500,1694.354051
-19.575125,500,1694.354071
-20.163326,500,1697.685219
-19.364897,500,1697.687081
-19.906212,500,1697.68716
-20.411625,500,1697.68718
-20.023247,500,1700.992989
-20.059856,500,1700.995093
-20.406591,500,1700.995297
-19.742165,500,1700.996266
-19.835411,500,1704.310716
-20.104706,500,1704.310807
-19.855677,500,1704.310829
-19.963392,500,1704.310842
-19.910786,500,1707.663847
-20.205801,500,1707.663918
-19.968811,500,1707.663936
-20.09289,500,1707.663947
-20.82198,500,1710.987015
-20.173988,500,1710.987082
-19.744778,500,1710.98711
-19.7391,500,1710.987122
-19.886465,500,1714.330449
-20.095509,500,1714.330522
-19.919598,500,1714.33054
-19.862299,500,1714.330552
-19.848207,500,1722.039461
-20.187643,500,1722.039537
-19.953178,500,1722.039556
-19.808985,500,1722.039567
-20.207237,500,1725.382226
-20.079363,500,1725.382302
-19.686954,500,1725.38232
-19.61665,500,1725.382332
-20.042604,500,1728.671365
-19.78094,500,1728.671438
-20.027782,500,1728.671459
-20.265484,500,1728.671475
-20.315397,500,1731.986587
-19.940252,500,1731.986662
-20.184834,500,1731.986683
-20.002028,500,1731.986699
-20.350683,500,1735.288229
-20.088964,500,1735.288301
-20.32925,500,1735.288321
-20.17903,500,1735.288334
-19.951777,500,1738.63303
-20.562548,500,1738.633129
-20.059196,500,1738.633153
-20.10446,500,1738.633165
-20.288229,500,1741.946442
-19.921043,500,1741.946509
-20.442966,500,1741.946527
-19.578999,500,1741.946538
-20.204346,500,1745.25982
-19.879494,500,1745.259886
-20.514769,500,1745.259902
-20.400171,500,1745.259916
-19.902714,500,1748.578311
-20.210203,500,1748.578452
-20.186972,500,1748.578483
-19.76553,500,1748.578502
-20.138214,500,1751.894324
-19.965914,500,1751.894479
-20.105486,500,1751.894511
-20.19322,500,1751.894529
-19.607855,500,1755.240375
-19.68393,500,1755.240446
-20.01118,500,1755.240464
-20.122755,500,1755.240477
-19.846613,500,1758.593892
-20.295158,500,1758.593965
-20.415918,500,1758.593983
-20.574125,500,1758.593995
-19.9993,500,1761.931015
-20.622917,500,1761.931099
-20.199898,500,1761.931123
-20.088675,500,1761.931136
-20.301428,500,1765.27377
-20.320578,500,1765.273838
-19.655659,500,1765.273855
-20.472864,500,1765.27387
-19.946571,500,1768.597502
-20.504248,500,1768.597574
-20.000025,500,1768.597596
-19.567085,500,1768.597608
-19.522285,500,1771.902445
-20.108244,500,1771.902519
-20.322386,500,1771.902538
-20.25962,500,1771.90255
-20.102503,500,1775.256666
-19.90512,500,1775.256799
-20.246586,500,1775.256821
-20.437494,500,1775.256835
-20.137022,500,1778.589216
-19.843876,500,1778.589288
-19.58686,500,1778.589309
-20.059158,500,1778.589321
-20.287104,500,1781.891889
-20.126356,500,1781.891958
-19.95807,500,1781.891976
-19.653122,500,1781.891988
-19.868752,500,1785.195394
-19.833557,500,1785.195476
-20.6228,500,1785.195499
-20.557152,500,1785.195512
