#{"t_start": 1750701228.3349602, "env_id": "None"}
r,l,t
-30.149647,300,3193.418586
-30.149752,300,3206.314965
-30.1496,300,3206.31507
-30.149836,300,3206.315086
-30.149393,300,3206.315097
-30.149553,300,3219.252324
-30.147547,300,3219.252432
-30.149416,300,3219.252449
-30.149841,300,3219.252458
-30.146967,300,3232.24939
-30.149899,300,3232.24953
-30.149876,300,3232.249553
-30.149685,300,3232.249569
-30.14973,300,3244.633581
-30.150007,300,3244.633743
-30.149874,300,3244.63376
-30.149565,300,3244.633771
-30.149033,300,3257.468958
-30.149921,300,3257.469082
-30.150005,300,3257.469102
-30.148651,300,3257.469114
-30.149101,300,3269.754884
-30.149645,300,3269.754976
-30.14988,300,3269.754991
-30.14746,300,3269.755
-30.149797,300,3282.057544
-30.14862,300,3282.057617
-30.149937,300,3282.057631
-30.149942,300,3282.05764
-30.149794,300,3295.011103
-30.149721,300,3295.011203
-30.149693,300,3295.01122
-30.14973,300,3295.011231
-30.149857,300,3308.090544
-30.149878,300,3308.090637
-30.149689,300,3308.090651
-30.149593,300,3308.09066
-30.148777,300,3320.619065
-30.149837,300,3320.619149
-30.148298,300,3320.619165
-30.14787,300,3320.619175
-30.149725,300,3332.926026
-30.149612,300,3332.926118
-30.149311,300,3332.926134
-30.149841,300,3332.926144
-30.149536,300,3345.623943
-30.149914,300,3345.62404
-30.149857,300,3345.624056
-30.14935,300,3345.624067
-30.146513,300,3358.606671
-30.149237,300,3358.60674
-30.149176,300,3358.606753
-30.148924,300,3358.606762
-30.149622,300,3371.102714
-30.148329,300,3371.102811
-30.149862,300,3371.102828
-30.14969,300,3371.102838
-30.148909,300,3383.516627
-30.14802,300,3383.516723
-30.149893,300,3383.51674
-30.149355,300,3383.51675
-30.148891,300,3399.09974
-30.148712,300,3399.099833
-30.149048,300,3399.099848
-30.14981,300,3399.099857
-30.147371,300,3411.687762
-30.149612,300,3411.687861
-30.149956,300,3411.687878
-30.148172,300,3411.687889
-30.147913,300,3424.874644
-30.14974,300,3424.874747
-30.149715,300,3424.874764
-30.149588,300,3424.874775
-30.147757,300,3438.154324
-30.1499,300,3438.154506
-30.149815,300,3438.154524
-30.148733,300,3438.154533
-30.149546,300,3451.086414
-30.148935,300,3451.086516
-30.149616,300,3451.086533
-30.149836,300,3451.086543
-30.147392,300,3463.579658
-30.147047,300,3463.579742
-30.14742,300,3463.579757
-30.149046,300,3463.579766
-30.149288,300,3476.128731
-30.148264,300,3476.128885
-30.148624,300,3476.128902
-30.149635,300,3476.128913
-30.149847,300,3488.547272
-30.149939,300,3488.54742
-30.15,300,3488.547439
-30.149841,300,3488.54745
-30.149343,300,3501.083032
-30.148254,300,3501.083117
-30.149675,300,3501.083133
-30.14989,300,3501.083158
-30.14983,300,3513.475199
-30.150055,300,3513.475294
-30.149927,300,3513.47531
-30.149937,300,3513.475322
-30.147816,300,3526.031377
-30.149633,300,3526.031486
-30.149694,300,3526.031502
-30.149849,300,3526.031512
-30.14967,300,3538.594326
-30.149883,300,3538.594425
-30.149977,300,3538.594441
-30.149857,300,3538.594451
-30.14978,300,3551.414338
-30.149498,300,3551.414425
-30.149958,300,3551.414439
-30.147423,300,3551.414449
-30.14982,300,3564.252043
-30.14989,300,3564.252151
-30.149046,300,3564.252166
-30.149683,300,3564.252175
-30.149809,300,3577.155518
-30.149912,300,3577.155595
-30.149797,300,3577.155609
-30.14989,300,3577.155619
-30.149744,300,3589.634463
-30.149683,300,3589.634577
-30.149555,300,3589.634592
-30.149578,300,3589.634601
-30.148966,300,3602.318079
-30.149353,300,3602.318171
-30.149908,300,3602.318186
-30.149803,300,3602.318197
-30.149744,300,3618.10901
-30.14968,300,3618.10918
-30.149702,300,3618.109196
-30.149593,300,3618.109208
-30.149147,300,3630.67586
-30.149666,300,3630.675964
-30.149746,300,3630.675981
-30.147545,300,3630.67599
-30.149755,300,3642.588605
-30.149866,300,3642.588691
-30.150105,300,3642.588707
-30.14994,300,3642.588718
-30.149643,300,3655.496758
-30.149683,300,3655.496835
-30.149773,300,3655.496849
-30.149385,300,3655.496858
-30.149311,300,3668.230504
-30.149803,300,3668.230598
-30.149855,300,3668.230613
-30.148369,300,3668.230621
-30.147438,300,3680.905528
-30.149683,300,3680.905624
-30.150042,300,3680.905641
-30.149073,300,3680.905651
-30.149797,300,3693.743873
-30.149755,300,3693.743992
-30.149675,300,3693.744007
-30.14988,300,3693.744018
-30.148664,300,3706.793526
-30.14972,300,3706.793888
-30.149664,300,3706.794934
-30.149826,300,3706.79594
-30.149624,300,3719.501566
-30.14835,300,3719.501663
-30.149923,300,3719.501679
-30.148304,300,3719.50169
-30.149782,300,3732.227361
-30.14909,300,3732.227485
-30.149807,300,3732.227501
-30.149937,300,3732.22751
-30.1489,300,3744.771146
-30.149649,300,3744.771256
-30.149967,300,3744.771273
-30.149906,300,3744.771285
-30.149536,300,3757.279458
-30.149437,300,3757.279595
-30.149376,300,3757.279613
-30.14963,300,3757.279623
-30.14932,300,3769.918674
-30.149893,300,3769.918779
-30.149704,300,3769.918796
-30.149658,300,3769.918806
-30.1496,300,3782.641176
-30.149046,300,3782.641253
-30.14966,300,3782.641267
-30.150038,300,3782.641277
-30.148977,300,3795.67503
-30.148708,300,3795.675128
-30.14993,300,3795.675143
-30.147533,300,3795.675153
-30.14951,300,3808.947582
-30.149933,300,3808.947662
-30.149685,300,3808.947675
-30.14867,300,3808.947684
-30.149294,300,3821.458302
-30.149374,300,3821.458416
-30.148354,300,3821.458433
-30.149603,300,3821.458442
-30.149902,300,3836.586601
-30.149666,300,3836.586737
-30.149628,300,3836.586755
-30.149843,300,3836.586766
-30.149612,300,3850.100527
-30.146273,300,3850.100604
-30.148739,300,3850.100634
-30.148113,300,3850.100643
-30.149729,300,3864.798198
-30.149918,300,3864.798342
-30.148209,300,3864.798362
-30.149647,300,3864.798375
-30.149666,300,3879.066381
-30.149786,300,3879.066523
-30.149551,300,3879.066543
-30.149597,300,3879.066554
-30.14959,300,3892.916133
-30.149714,300,3892.916211
-30.148954,300,3892.916226
-30.149452,300,3892.916235
-30.149189,300,3906.680107
-30.149609,300,3906.680224
-30.148907,300,3906.68024
-30.149632,300,3906.680268
-30.149406,300,3921.191353
-30.149586,300,3921.191452
-30.149538,300,3921.191474
-30.149702,300,3921.191483
-30.14965,300,3935.470275
-30.149614,300,3935.470414
-30.149942,300,3935.470435
-30.14992,300,3935.470445
-30.148384,300,3949.952228
-30.149317,300,3949.952308
-30.14909,300,3949.952325
-30.149513,300,3949.952334
-30.149233,300,3963.919525
-30.14744,300,3963.919625
-30.149761,300,3963.919644
-30.149584,300,3963.919657
-30.148207,300,3978.410047
-30.149788,300,3978.410161
-30.147469,300,3978.410181
-30.149456,300,3978.410194
-30.149683,300,3992.95719
-30.149612,300,3992.957311
-30.146627,300,3992.957326
-30.149729,300,3992.957339
-30.149572,300,4006.687176
-30.149714,300,4006.687256
-30.149782,300,4006.68727
-30.14992,300,4006.68728
-30.149355,300,4020.47914
-30.149618,300,4020.479232
-30.148994,300,4020.479247
-30.149508,300,4020.479256
-30.148457,300,4035.062937
-30.149641,300,4035.063029
-30.147959,300,4035.063044
-30.149529,300,4035.063055
-30.145418,300,4049.84223
-30.146603,300,4049.84235
-30.14894,300,4049.842368
-30.149551,300,4049.842413
-30.148876,300,4067.100708
-30.149727,300,4067.100823
-30.149496,300,4067.100843
-30.148575,300,4067.100857
-30.149097,300,4081.340823
-30.149212,300,4081.340951
-30.148958,300,4081.340972
-30.149137,300,4081.340984
-30.149456,300,4095.389946
-30.149649,300,4095.390038
-30.148592,300,4095.390069
-30.148615,300,4095.390079
-30.14947,300,4110.201755
-30.148592,300,4110.201866
-30.149763,300,4110.201887
-30.149536,300,4110.201898
-30.149675,300,4124.002822
-30.149271,300,4124.002913
-30.149714,300,4124.002929
-30.149702,300,4124.002938
-30.149366,300,4138.141926
-30.149559,300,4138.142101
-30.147848,300,4138.142134
-30.149656,300,4138.14215
-30.14887,300,4152.146486
-30.14866,300,4152.146598
-30.148605,300,4152.146612
-30.148354,300,4152.146622
-30.146015,300,4166.441927
-30.148767,300,4166.442005
-30.148914,300,4166.442019
-30.149303,300,4166.442029
-30.148762,300,4181.182043
-30.148687,300,4181.182126
-30.148592,300,4181.182142
-30.14907,300,4181.182154
-30.149372,300,4196.028741
-30.149666,300,4196.028874
-30.149473,300,4196.028894
-30.149464,300,4196.028905
-30.14941,300,4209.983729
-30.149694,300,4209.98381
-30.149769,300,4209.983824
-30.149738,300,4209.983833
-30.14876,300,4224.597225
-30.149303,300,4224.597318
-30.149296,300,4224.597339
-30.149479,300,4224.597352
-30.149422,300,4239.297887
-30.14865,300,4239.298003
-30.149002,300,4239.298023
-30.149004,300,4239.298037
-30.148838,300,4254.22491
-30.147392,300,4254.225025
-30.149445,300,4254.225046
-30.149433,300,4254.225061
-30.148865,300,4268.70985
-30.14861,300,4268.709941
-30.14876,300,4268.709965
-30.148964,300,4268.709975
-30.149216,300,4283.47631
-30.149452,300,4283.476439
-30.149286,300,4283.476469
-30.148754,300,4283.47649
-30.14922,300,4298.014822
-30.149065,300,4298.014925
-30.149351,300,4298.01494
-30.149416,300,4298.01495
-30.148664,300,4313.811158
-30.14703,300,4313.811271
-30.149435,300,4313.811288
-30.14903,300,4313.811297
-30.148651,300,4326.842286
-30.149202,300,4326.842377
-30.149261,300,4326.842408
-30.149218,300,4326.842419
-30.146042,300,4339.522194
-30.148685,300,4339.52236
-30.149286,300,4339.522379
-30.149351,300,4339.522413
-30.148874,300,4352.336121
-30.14903,300,4352.336225
-30.149258,300,4352.336242
-30.149221,300,4352.336253
-30.149118,300,4365.514226
-30.149101,300,4365.514316
-30.149164,300,4365.514332
-30.149136,300,4365.514343
-30.149288,300,4378.280762
-30.147394,300,4378.280902
-30.149132,300,4378.280918
-30.148388,300,4378.280928
-30.1482,300,4391.659544
-30.149689,300,4391.659673
-30.149637,300,4391.659689
-30.149784,300,4391.659698
-30.14912,300,4404.470857
-30.149723,300,4404.470959
-30.14965,300,4404.470976
-30.148903,300,4404.471003
-30.146502,300,4417.457901
-30.149416,300,4417.457989
-30.148209,300,4417.458005
-30.145643,300,4417.458016
-30.148584,300,4430.82789
-30.149641,300,4430.827988
-30.149525,300,4430.828002
-30.14957,300,4430.828012
-30.149729,300,4443.323673
-30.149834,300,4443.323781
-30.14904,300,4443.3238
-30.14792,300,4443.323812
-30.147022,300,4456.830891
-30.149406,300,4456.831208
-30.149036,300,4456.832431
-30.148857,300,4456.832487
-30.149267,300,4469.738376
-30.148838,300,4469.738473
-30.149487,300,4469.738487
-30.149105,300,4469.738495
-30.147707,300,4482.778267
-30.148335,300,4482.778567
-30.148586,300,4482.779711
-30.148693,300,4482.779734
-30.146856,300,4495.552507
-30.148914,300,4495.552601
-30.149014,300,4495.552646
-30.148933,300,4495.552677
-30.148533,300,4508.389921
-30.14904,300,4508.389997
-30.148657,300,4508.390012
-30.148027,300,4508.390021
-30.149488,300,4521.205025
-30.14942,300,4521.2051
-30.14947,300,4521.205114
-30.147993,300,4521.205124
-30.149427,300,4536.379103
-30.14937,300,4536.379209
-30.149113,300,4536.379225
-30.149273,300,4536.379236
-30.146992,300,4549.71313
-30.149355,300,4549.713218
-30.148777,300,4549.713236
-30.148773,300,4549.713246
-30.148434,300,4562.917453
-30.149311,300,4562.917525
-30.149601,300,4562.917539
-30.149479,300,4562.917547
-30.148863,300,4575.607304
-30.149757,300,4575.607427
-30.147396,300,4575.607444
-30.149637,300,4575.607455
-30.14893,300,4588.790003
-30.148613,300,4588.790082
-30.148998,300,4588.790096
-30.149176,300,4588.790106
-30.14904,300,4602.124767
-30.149277,300,4602.124882
-30.148804,300,4602.124898
-30.148338,300,4602.124909
-30.146767,300,4615.22134
-30.14893,300,4615.221497
-30.149221,300,4615.221517
-30.149248,300,4615.221546
-30.148785,300,4628.02389
-30.149061,300,4628.023988
-30.147978,300,4628.024002
-30.148691,300,4628.024011
-30.148989,300,4641.49901
-30.14763,300,4641.499085
-30.149393,300,4641.499098
-30.149357,300,4641.499107
-30.148342,300,4654.444494
-30.14896,300,4654.444591
-30.149216,300,4654.444614
-30.14882,300,4654.444625
-30.148964,300,4667.668362
-30.14935,300,4667.668484
-30.148817,300,4667.668501
-30.149157,300,4667.668512
-30.149437,300,4680.799128
-30.14923,300,4680.799225
-30.149483,300,4680.799242
-30.149574,300,4680.799252
-30.149513,300,4693.579119
-30.1497,300,4693.57923
-30.1493,300,4693.579246
-30.149496,300,4693.579257
-30.149609,300,4706.6662
-30.149727,300,4706.666503
-30.149761,300,4706.667507
-30.148811,300,4706.667542
-30.149405,300,4719.489351
-30.149376,300,4719.489456
-30.149702,300,4719.489472
-30.149641,300,4719.489481
-30.149147,300,4732.560984
-30.149559,300,4732.561077
-30.149754,300,4732.561101
-30.149382,300,4732.56111
-30.149448,300,4747.832455
-30.149828,300,4747.832559
-30.149765,300,4747.832574
-30.149696,300,4747.832583
-30.148598,300,4760.62538
-30.149324,300,4760.625489
-30.149717,300,4760.625505
-30.149668,300,4760.625516
-30.148815,300,4773.669816
-30.148928,300,4773.669915
-30.149519,300,4773.669932
-30.14819,300,4773.669943
-30.149542,300,4786.588567
-30.149578,300,4786.588708
-30.148525,300,4786.588726
-30.149208,300,4786.588753
-30.14861,300,4799.765103
-30.149658,300,4799.765192
-30.149824,300,4799.765207
-30.149433,300,4799.765216
-30.14954,300,4812.691554
-30.147785,300,4812.691668
-30.149513,300,4812.691685
-30.149345,300,4812.691695
-30.14953,300,4825.843708
-30.14947,300,4825.843813
-30.149578,300,4825.843828
-30.149494,300,4825.843849
-30.1482,300,4838.792356
-30.148523,300,4838.792471
-30.147501,300,4838.792488
-30.148573,300,4838.792498
-30.149195,300,4851.809842
-30.149445,300,4851.809944
-30.149563,300,4851.809958
-30.14915,300,4851.809966
-30.14929,300,4864.77501
-30.149384,300,4864.775111
-30.14962,300,4864.775128
-30.149263,300,4864.775139
-30.149586,300,4877.432366
-30.14958,300,4877.432471
-30.149706,300,4877.432488
-30.149702,300,4877.432499
-30.149647,300,4890.207504
-30.149363,300,4890.207598
-30.149754,300,4890.207613
-30.149305,300,4890.207629
-30.149155,300,4903.250286
-30.149294,300,4903.250401
-30.148235,300,4903.25042
-30.148232,300,4903.250431
-30.148602,300,4916.26071
-30.148552,300,4916.26081
-30.148987,300,4916.260825
-30.148941,300,4916.260836
-30.14804,300,4929.480017
-30.148438,300,4929.480128
-30.149471,300,4929.480154
-30.148617,300,4929.480169
-30.149143,300,4942.686951
-30.148811,300,4942.687032
-30.149008,300,4942.687046
-30.147978,300,4942.687055
-30.14901,300,4955.64523
-30.148335,300,4955.645335
-30.149199,300,4955.64535
-30.149164,300,4955.645359
-30.149464,300,4971.394601
-30.14941,300,4971.394719
-30.149075,300,4971.394736
-30.149134,300,4971.394746
-30.148907,300,4984.312275
-30.149092,300,4984.312349
-30.14903,300,4984.312363
-30.147985,300,4984.312373
-30.148006,300,4997.564797
-30.148096,300,4997.564905
-30.148052,300,4997.56492
-30.148329,300,4997.56493
-30.149216,300,5010.46808
-30.149204,300,5010.468173
-30.14924,300,5010.468189
-30.149147,300,5010.4682
-30.149202,300,5023.601533
-30.149351,300,5023.601622
-30.149311,300,5023.601639
-30.147743,300,5023.60165
-30.149176,300,5036.615758
-30.147741,300,5036.615844
-30.149698,300,5036.61586
-30.148787,300,5036.615869
-30.148783,300,5049.290872
-30.148956,300,5049.290978
-30.149109,300,5049.290993
-30.149046,300,5049.291003
-30.149117,300,5062.867326
-30.148663,300,5062.867441
-30.149252,300,5062.867458
-30.14871,300,5062.867468
-30.149343,300,5075.706058
-30.149551,300,5075.706222
-30.14823,300,5075.706241
-30.149508,300,5075.706252
-30.148506,300,5088.274636
-30.148499,300,5088.274782
-30.149591,300,5088.274801
-30.148607,300,5088.274811
-30.149042,300,5101.18708
-30.14935,300,5101.187155
-30.149223,300,5101.187169
-30.149105,300,5101.187178
-30.149551,300,5114.456367
-30.149372,300,5114.456494
-30.147768,300,5114.456511
-30.149513,300,5114.456538
-30.148966,300,5127.111925
-30.149426,300,5127.112007
-30.148617,300,5127.11202
-30.148743,300,5127.11203
-30.148968,300,5139.565796
-30.149048,300,5139.565915
-30.149115,300,5139.565931
-30.148943,300,5139.565942
-30.14735,300,5152.609268
-30.148834,300,5152.609371
-30.148611,300,5152.609397
-30.147882,300,5152.609407
-30.148314,300,5165.662521
-30.14711,300,5165.662617
-30.148525,300,5165.662639
-30.148499,300,5165.662649
-30.148012,300,5178.919705
-30.148062,300,5178.919819
-30.147419,300,5178.919834
-30.14773,300,5178.919843
-30.146893,300,5194.380422
-30.147223,300,5194.380534
-30.146156,300,5194.380549
-30.146519,300,5194.380558
-30.146452,300,5207.488437
-30.14567,300,5207.488513
-30.146545,300,5207.488526
-30.14566,300,5207.488535
-30.144629,300,5220.249176
-30.14599,300,5220.249282
-30.145664,300,5220.249298
-30.146322,300,5220.249324
-30.146103,300,5233.460165
-30.146042,300,5233.460268
-30.146358,300,5233.460285
-30.14653,300,5233.460295
-30.145515,300,5246.390148
-30.145802,300,5246.390253
-30.144802,300,5246.390267
-30.146057,300,5246.390276
-30.145327,300,5259.353499
-30.14599,300,5259.353648
-30.144701,300,5259.353685
-30.145998,300,5259.353695
-30.14549,300,5272.112835
-30.144558,300,5272.112947
-30.145918,300,5272.112962
-30.14544,300,5272.112971
-30.144823,300,5285.655289
-30.145838,300,5285.655425
-30.146177,300,5285.655442
-30.145662,300,5285.655451
-30.144844,300,5299.092478
-30.145205,300,5299.092549
-30.145512,300,5299.092564
-30.145079,300,5299.092574
-30.144592,300,5311.636023
-30.1458,300,5311.636122
-30.145473,300,5311.636138
-30.145973,300,5311.636157
-30.14682,300,5324.562305
-30.1466,300,5324.562443
-30.14621,300,5324.562459
-30.146818,300,5324.562469
-30.14745,300,5337.284935
-30.1483,300,5337.285042
-30.147953,300,5337.285059
-30.14663,300,5337.285069
-30.147783,300,5350.045439
-30.148851,300,5350.045564
-30.14876,300,5350.045584
-30.148664,300,5350.045595
-30.148066,300,5362.645321
-30.14837,300,5362.645436
-30.148508,300,5362.645451
-30.14806,300,5362.64546
-30.147062,300,5375.769176
-30.148191,300,5375.769252
-30.148539,300,5375.769266
-30.148403,300,5375.769275
-30.148428,300,5388.690737
-30.148293,300,5388.69083
-30.147947,300,5388.690846
-30.14864,300,5388.690858
-30.148905,300,5403.964948
-30.148527,300,5403.965023
-30.149012,300,5403.965037
-30.148216,300,5403.965046
-30.149185,300,5417.119637
-30.149252,300,5417.119725
-30.149426,300,5417.119741
-30.148106,300,5417.119751
-30.14732,300,5430.098619
-30.148607,300,5430.098737
-30.149069,300,5430.098753
-30.149067,300,5430.098764
-30.148188,300,5442.854141
-30.148857,300,5442.854233
-30.148748,300,5442.854247
-30.148872,300,5442.854256
-30.148207,300,5455.694261
-30.149237,300,5455.694347
-30.149117,300,5455.694362
-30.148312,300,5455.694371
-30.148903,300,5468.826557
-30.148876,300,5468.826638
-30.146505,300,5468.826651
-30.149015,300,5468.826661
-30.149,300,5481.641764
-30.149673,300,5481.641879
-30.149752,300,5481.641896
-30.149578,300,5481.641907
-30.149538,300,5494.192624
-30.149336,300,5494.192711
-30.149305,300,5494.192727
-30.149902,300,5494.192738
-30.149704,300,5507.523312
-30.149643,300,5507.523431
-30.149273,300,5507.523467
-30.149889,300,5507.523478
-30.14975,300,5520.041721
-30.150005,300,5520.041814
-30.150005,300,5520.04183
-30.149744,300,5520.041841
-30.149797,300,5532.807706
-30.149654,300,5532.807824
-30.149965,300,5532.807855
-30.14976,300,5532.80787
-30.149788,300,5545.702403
-30.14969,300,5545.702531
-30.150059,300,5545.702545
-30.148964,300,5545.702561
-30.149633,300,5559.118453
-30.14993,300,5559.118564
-30.150055,300,5559.118597
-30.1497,300,5559.118628
-30.149527,300,5572.235157
-30.149952,300,5572.235242
-30.150072,300,5572.235256
-30.149742,300,5572.235265
-30.14987,300,5585.162841
-30.14985,300,5585.162993
-30.149967,300,5585.16301
-30.149672,300,5585.163021
-30.148306,300,5598.570956
-30.14971,300,5598.571073
-30.149923,300,5598.57109
-30.148998,300,5598.571101
-30.14975,300,5611.717492
-30.147968,300,5611.717595
-30.149715,300,5611.717611
-30.149801,300,5611.71762
-30.149403,300,5627.235084
-30.149853,300,5627.235196
-30.147766,300,5627.235219
-30.149088,300,5627.235235
-30.14826,300,5640.020517
-30.15006,300,5640.020618
-30.149372,300,5640.020634
-30.149862,300,5640.020643
-30.14957,300,5652.859098
-30.149044,300,5652.859184
-30.148724,300,5652.859199
-30.149801,300,5652.859208
-30.149578,300,5665.86936
-30.149723,300,5665.869491
-30.149866,300,5665.869508
-30.147846,300,5665.869519
-30.149351,300,5679.153021
-30.147038,300,5679.153117
-30.149382,300,5679.153135
-30.149754,300,5679.153146
-30.149714,300,5692.153156
-30.149912,300,5692.153238
-30.148266,300,5692.153254
-30.14995,300,5692.153264
-30.149742,300,5705.050134
-30.149418,300,5705.050219
-30.14856,300,5705.050233
-30.149248,300,5705.050242
-30.14982,300,5717.650716
-30.148306,300,5717.65083
-30.149897,300,5717.650853
-30.149937,300,5717.650869
-30.146244,300,5730.628675
-30.149696,300,5730.628773
-30.14934,300,5730.628787
-30.14908,300,5730.628813
-30.149551,300,5743.09284
-30.149727,300,5743.09294
-30.147654,300,5743.092957
-30.149815,300,5743.092967
-30.149727,300,5756.206056
-30.149927,300,5756.20618
-30.14987,300,5756.206196
-30.149664,300,5756.206207
-30.149836,300,5768.861646
-30.149403,300,5768.861735
-30.149837,300,5768.861752
-30.149635,300,5768.861762
-30.14782,300,5781.872419
-30.149658,300,5781.872538
-30.149569,300,5781.872558
-30.149721,300,5781.872569
-30.14963,300,5794.581224
-30.149632,300,5794.58131
-30.149387,300,5794.581325
-30.14997,300,5794.581347
-30.149826,300,5807.886351
-30.149702,300,5807.886446
-30.149849,300,5807.886461
-30.14993,300,5807.88647
-30.148571,300,5821.088634
-30.148691,300,5821.088738
-30.149345,300,5821.088754
-30.149601,300,5821.088765
-30.149515,300,5833.967232
-30.149824,300,5833.96736
-30.149729,300,5833.967377
-30.149837,300,5833.967427
-30.149109,300,5849.345623
-30.149698,300,5849.345775
-30.149784,300,5849.345807
-30.14941,300,5849.345826
-30.149551,300,5862.156697
-30.149591,300,5862.156809
-30.14943,300,5862.156826
-30.149635,300,5862.156836
-30.149397,300,5875.300804
-30.149775,300,5875.300879
-30.147844,300,5875.300892
-30.149614,300,5875.300901
-30.149164,300,5888.642812
-30.149632,300,5888.642894
-30.149714,300,5888.642908
-30.14908,300,5888.642916
-30.14918,300,5901.26967
-30.148203,300,5901.269767
-30.149286,300,5901.269783
-30.148647,300,5901.269793
-30.149649,300,5914.318362
-30.149641,300,5914.318476
-30.148577,300,5914.318499
-30.149714,300,5914.318508
-30.149519,300,5927.318818
-30.149744,300,5927.318899
-30.149662,300,5927.318914
-30.14833,300,5927.318923
-30.149462,300,5940.293837
-30.14977,300,5940.293942
-30.149334,300,5940.293959
-30.148949,300,5940.29397
-30.14942,300,5952.767003
-30.148739,300,5952.767137
-30.14929,300,5952.767155
-30.149649,300,5952.767166
-30.149391,300,5964.666365
-30.149754,300,5964.666481
-30.149784,300,5964.666498
-30.148666,300,5964.666507
-30.149538,300,5976.014437
-30.149864,300,5976.014535
-30.149822,300,5976.014551
-30.14986,300,5976.014561
-30.149714,300,5989.037504
-30.149887,300,5989.037588
-30.14894,300,5989.037603
-30.149858,300,5989.037613
-30.148285,300,6001.51617
-30.149908,300,6001.516259
-30.149817,300,6001.516274
-30.149979,300,6001.516284
-30.149748,300,6014.409701
-30.149733,300,6014.409806
-30.149872,300,6014.40982
-30.149683,300,6014.40983
-30.148811,300,6027.365053
-30.149637,300,6027.365136
-30.150007,300,6027.36515
-30.149723,300,6027.36516
-30.147898,300,6040.491268
-30.14968,300,6040.491399
-30.149977,300,6040.491417
-30.146702,300,6040.491428
-30.149273,300,6055.359128
-30.149927,300,6055.359222
-30.14635,300,6055.359238
-30.149908,300,6055.359248
-30.149582,300,6068.440271
-30.149868,300,6068.440413
-30.149837,300,6068.440431
-30.149002,300,6068.440441
-30.147835,300,6081.41207
-30.14978,300,6081.412205
-30.149624,300,6081.412223
-30.149834,300,6081.412234
-30.148691,300,6094.25212
-30.149652,300,6094.252205
-30.14961,300,6094.25222
-30.149841,300,6094.252229
-30.147945,300,6107.087919
-30.145897,300,6107.088016
-30.149792,300,6107.088032
-30.149843,300,6107.088043
-30.149738,300,6119.518148
-30.149927,300,6119.518289
-30.149738,300,6119.518305
-30.149345,300,6119.518332
-30.149467,300,6132.328168
-30.149908,300,6132.328259
-30.149956,300,6132.328273
-30.149876,300,6132.328282
-30.14954,300,6145.166414
-30.149448,300,6145.166528
-30.149822,300,6145.166542
-30.149626,300,6145.166552
-30.14952,300,6158.231186
-30.14964,300,6158.231283
-30.149895,300,6158.231297
-30.149767,300,6158.231307
-30.149582,300,6170.923516
-30.149868,300,6170.923607
-30.148968,300,6170.923622
-30.14989,300,6170.923631
-30.149763,300,6183.644754
-30.1499,300,6183.644884
-30.149479,300,6183.644899
-30.149054,300,6183.64491
-30.149652,300,6196.308692
-30.149714,300,6196.308781
-30.149862,300,6196.308797
-30.149843,300,6196.308807
-30.149654,300,6209.101369
-30.149792,300,6209.101532
-30.149881,300,6209.101548
-30.150045,300,6209.101559
-30.14942,300,6222.21539
-30.149523,300,6222.215485
-30.14961,300,6222.215499
-30.14973,300,6222.215509
-30.149513,300,6234.803341
-30.14967,300,6234.803467
-30.14754,300,6234.803488
-30.148243,300,6234.8035
-30.149618,300,6247.440817
-30.149788,300,6247.44091
-30.149895,300,6247.440925
-30.149754,300,6247.440935
-30.149582,300,6260.430212
-30.14936,300,6260.430323
-30.148901,300,6260.430339
-30.14984,300,6260.430349
-30.149242,300,6275.249229
-30.149883,300,6275.249318
-30.149582,300,6275.249332
-30.149786,300,6275.249367
-30.147932,300,6288.082562
-30.149952,300,6288.082677
-30.147535,300,6288.082699
-30.14987,300,6288.082714
-30.1479,300,6301.007951
-30.150011,300,6301.008041
-30.149921,300,6301.008055
-30.149954,300,6301.008074
-30.149685,300,6314.341776
-30.148508,300,6314.342105
-30.147436,300,6314.343184
-30.149614,300,6314.344733
-30.149723,300,6327.140182
-30.149738,300,6327.14028
-30.149586,300,6327.140297
-30.149824,300,6327.140312
-30.149681,300,6340.226667
-30.149893,300,6340.226746
-30.14968,300,6340.22676
-30.149857,300,6340.226769
-30.14972,300,6352.995106
-30.149147,300,6352.995193
-30.148523,300,6352.995208
-30.149668,300,6352.995217
-30.148346,300,6366.041199
-30.149591,300,6366.041279
-30.149902,300,6366.041293
-30.149809,300,6366.041303
-30.149633,300,6379.495259
-30.149971,300,6379.495366
-30.14909,300,6379.495397
-30.149734,300,6379.495409
-30.14738,300,6392.392829
-30.149422,300,6392.392988
-30.148146,300,6392.393006
-30.149706,300,6392.393034
-30.149511,300,6405.470355
-30.149836,300,6405.470478
-30.149862,300,6405.470499
-30.149609,300,6405.470509
-30.14971,300,6418.562533
-30.149315,300,6418.562628
-30.148277,300,6418.562642
-30.14965,300,6418.562651
-30.149748,300,6431.618902
-30.149815,300,6431.619003
-30.149897,300,6431.619021
-30.14986,300,6431.619032
-30.149456,300,6444.421375
-30.14998,300,6444.421492
-30.14852,300,6444.42151
-30.149527,300,6444.42152
-30.149725,300,6457.70902
-30.149673,300,6457.70912
-30.14985,300,6457.709136
-30.147367,300,6457.709147
-30.149502,300,6470.672523
-30.147823,300,6470.672595
-30.149338,300,6470.672609
-30.149961,300,6470.672619
-30.14964,300,6483.653668
-30.149689,300,6483.653786
-30.149418,300,6483.653802
-30.149782,300,6483.653811
